iter_1000
2/1206.bmp (0.9999672174453735, '2 CL')
2/67.bmp (0.9999935030937195, '2 CL')
2/1143.bmp (0.9999862909317017, '2 CL')
2/1081.bmp (0.9999828338623047, '2 CL')
2/768.bmp (0.9999876022338867, '2 CL')
2/1106.bmp (0.9998943209648132, '2 CL')
2/472.bmp (0.999991774559021, '2 CL')
2/1112.bmp (0.9998518228530884, '2 CL')
2/602.bmp (0.9999990463256836, '2 CL')
2/42.bmp (0.9999933242797852, '2 CL')
2/1049.bmp (0.9999960660934448, '2 CL')
2/987.bmp (0.9999998211860657, '2 CL')
2/1018.bmp (0.9999992251396179, '2 CL')
2/1174.bmp (0.999988853931427, '2 CL')
2/404.bmp (0.9999703168869019, '2 CL')
2/571.bmp (0.9999974370002747, '2 CL')
2/1162.bmp (0.999988853931427, '2 CL')
2/862.bmp (0.9999666213989258, '2 CL')
2/503.bmp (0.9999987483024597, '2 CL')
2/1268.bmp (0.9999973177909851, '2 CL')
2/226.bmp (0.9999618530273438, '2 CL')
2/441.bmp (0.9999963045120239, '2 CL')
2/1237.bmp (0.9999890327453613, '2 CL')
2/171.bmp (0.9999890327453613, '2 CL')
2/701.bmp (0.9999818801879883, '2 CL')
2/534.bmp (0.9999927282333374, '2 CL')
2/638.bmp (0.9999945759773254, '2 CL')
2/893.bmp (0.9997223615646362, '2 CL')
2/651.bmp (0.9999947547912598, '2 CL')
2/103.bmp (0.9999213218688965, '2 CL')
2/269.bmp (0.9999803304672241, '2 CL')
2/799.bmp (0.9999790191650391, '2 CL')
2/956.bmp (0.9999951124191284, '2 CL')
2/134.bmp (0.9999944567680359, '2 CL')
2/924.bmp (0.9999825358390808, '2 CL')
2/337.bmp (0.9999995231628418, '2 CL')
2/306.bmp (0.999987781047821, '2 CL')
2/831.bmp (0.9999917149543762, '2 CL')
0/790.bmp (0.49999603629112244, '0 HL')
0/66.bmp (0.5000002384185791, '0 HL')
0/1232.bmp (0.4999995827674866, '0 HL')
0/97.bmp (0.5000002384185791, '0 HL')
0/1170.bmp (0.4999987483024597, '0 HL')
0/347.bmp (0.5, '0 HL')
0/253.bmp (0.5000015497207642, '0 HL')
0/1045.bmp (0.5, '0 HL')
0/28.bmp (0.5000004768371582, '0 HL')
0/122.bmp (0.5, '0 HL')
0/846.bmp (0.4999985694885254, '2 CL')
0/160.bmp (0.5000014305114746, '0 HL')
0/946.bmp (0.49997568130493164, '0 HL')
0/446.bmp (0.5000002384185791, '0 HL')
0/128.bmp (0.5, '0 HL')
0/940.bmp (0.4999556541442871, '0 HL')
0/378.bmp (0.5, '0 HL')
0/852.bmp (0.49999895691871643, '2 CL')
0/1201.bmp (0.4999997019767761, '0 HL')
0/596.bmp (0.4999999403953552, '0 HL')
0/222.bmp (0.4999997615814209, '0 HL')
0/602.bmp (0.4999998211860657, '0 HL')
0/633.bmp (0.5, '0 HL')
0/627.bmp (0.5, '0 HL')
0/1107.bmp (0.5, '0 HL')
0/477.bmp (0.5000002384185791, '0 HL')
0/403.bmp (0.5000004768371582, '0 HL')
0/316.bmp (0.5, '0 HL')
0/1076.bmp (0.5, '0 HL')
0/435.bmp (0.5, '0 HL')
0/571.bmp (0.4999999403953552, '0 HL')
0/508.bmp (0.4999999403953552, '0 HL')
0/915.bmp (0.4999997019767761, '2 CL')
0/1013.bmp (0.5, '0 HL')
0/752.bmp (0.5, '0 HL')
0/883.bmp (0.4999995231628418, '2 CL')
0/665.bmp (0.5, '0 HL')
0/696.bmp (0.5, '0 HL')
0/727.bmp (0.5000002384185791, '0 HL')
0/1038.bmp (0.5, '0 HL')
0/1138.bmp (0.4999995231628418, '0 HL')
0/35.bmp (0.5000014305114746, '0 HL')
0/410.bmp (0.5000002384185791, '0 HL')
0/191.bmp (0.5000030994415283, '0 HL')
0/247.bmp (0.5000011324882507, '0 HL')
0/540.bmp (0.5, '0 HL')
0/285.bmp (0.5, '0 HL')
0/758.bmp (0.5, '0 HL')
0/153.bmp (0.5000264048576355, '0 HL')
0/1257.bmp (0.4999997019767761, '0 HL')
1/636.bmp (0.5, '1 HR')
1/926.bmp (0.4999927580356598, '2 CL')
1/1108.bmp (0.5000001788139343, '1 HR')
1/586.bmp (0.5, '1 HR')
1/467.bmp (0.5, '1 HR')
1/248.bmp (0.4999990463256836, '1 HR')
1/1242.bmp (0.5, '1 HR')
1/698.bmp (0.5000007748603821, '1 HR')
1/530.bmp (0.5, '1 HR')
1/142.bmp (0.499999463558197, '1 HR')
1/11.bmp (0.5, '1 HR')
1/442.bmp (0.5, '1 HR')
1/890.bmp (0.5, '1 HR')
1/167.bmp (0.49999961256980896, '1 HR')
1/920.bmp (0.49999403953552246, '1 HR')
1/223.bmp (0.49999991059303284, '1 HR')
1/1318.bmp (0.5, '1 HR')
1/55.bmp (0.4999997615814209, '1 HR')
1/847.bmp (0.5, '1 HR')
1/67.bmp (0.5, '1 HR')
1/805.bmp (0.5, '1 HR')
1/1283.bmp (0.5, '1 HR')
1/155.bmp (0.49999910593032837, '1 HR')
1/536.bmp (0.5, '1 HR')
1/748.bmp (0.5000001788139343, '1 HR')
1/380.bmp (0.4999995827674866, '1 HR')
1/686.bmp (0.5000001192092896, '1 HR')
1/623.bmp (0.5, '1 HR')
1/273.bmp (0.5, '1 HR')
1/1023.bmp (0.49999991059303284, '1 HR')
1/298.bmp (0.5, '1 HR')
1/180.bmp (0.49999719858169556, '1 HR')
1/1156.bmp (0.5000002384185791, '1 HR')
1/211.bmp (0.5000000596046448, '1 HR')
1/1236.bmp (0.5, '1 HR')
1/975.bmp (0.49999991059303284, '1 HR')
1/998.bmp (0.4999968409538269, '1 HR')
1/105.bmp (0.5, '1 HR')
1/117.bmp (0.49999991059303284, '1 HR')
1/1072.bmp (0.4999997019767761, '1 HR')
1/755.bmp (0.5000001788139343, '1 HR')
1/1138.bmp (0.49999967217445374, '1 HR')
1/80.bmp (0.5, '1 HR')
1/1085.bmp (0.49999961256980896, '1 HR')
1/872.bmp (0.5, '1 HR')
1/367.bmp (0.5, '1 HR')
1/938.bmp (0.4999973773956299, '1 HR')
1/1198.bmp (0.49999961256980896, '1 HR')
1/317.bmp (0.5, '1 HR')
1/430.bmp (0.5, '1 HR')
3/1142.bmp (0.5000004768371582, '3 CR')
3/1226.bmp (0.5000038146972656, '3 CR')
3/749.bmp (0.5000009536743164, '3 CR')
3/124.bmp (0.499997615814209, '2 CL')
3/343.bmp (0.500049352645874, '3 CR')
3/1200.bmp (0.5000011920928955, '3 CR')
3/1064.bmp (0.5000021457672119, '3 CR')
3/374.bmp (0.5000171661376953, '3 CR')
3/468.bmp (0.500007152557373, '3 CR')
3/687.bmp (0.5000003576278687, '3 CR')
3/937.bmp (0.49999791383743286, '3 CR')
3/499.bmp (0.500005841255188, '3 CR')
3/437.bmp (0.500004768371582, '3 CR')
3/874.bmp (0.5000016689300537, '3 CR')
3/187.bmp (0.5001039505004883, '3 CR')
3/1147.bmp (0.5000011920928955, '3 CR')
3/1205.bmp (0.5000007152557373, '3 CR')
3/456.bmp (0.5000053644180298, '3 CR')
3/562.bmp (0.500002920627594, '3 CR')
3/406.bmp (0.5000032782554626, '3 CR')
3/968.bmp (0.5000016689300537, '3 CR')
3/781.bmp (0.4999997615814209, '3 CR')
3/906.bmp (0.5000087022781372, '3 CR')
3/1174.bmp (0.5000728964805603, '3 CR')
3/998.bmp (0.5000066757202148, '3 CR')
3/843.bmp (0.5000293254852295, '3 CR')
3/593.bmp (0.5000014901161194, '3 CR')
3/931.bmp (0.5000105500221252, '3 CR')
3/93.bmp (0.4983587861061096, '2 CL')
3/156.bmp (0.5000442862510681, '3 CR')
3/137.bmp (0.5000472068786621, '3 CR')
3/656.bmp (0.4999995231628418, '3 CR')
3/56.bmp (0.4999998211860657, '2 CL')
3/1089.bmp (0.5000009536743164, '3 CR')
3/218.bmp (0.5001757144927979, '3 CR')
3/1028.bmp (0.5000004172325134, '3 CR')
3/281.bmp (0.5000312924385071, '3 CR')
3/1159.bmp (0.5000011920928955, '3 CR')
3/724.bmp (0.5000004768371582, '3 CR')
3/1010.bmp (0.5000247955322266, '3 CR')
3/624.bmp (0.4999999403953552, '3 CR')
3/62.bmp (0.5000190138816833, '3 CR')
3/1119.bmp (0.5000064373016357, '3 CR')
3/718.bmp (0.5000013709068298, '3 CR')
3/531.bmp (0.5000000596046448, '3 CR')
3/249.bmp (0.5000433921813965, '3 CR')
3/812.bmp (0.49998968839645386, '2 CL')
3/1058.bmp (0.5000019073486328, '3 CR')
3/31.bmp (0.5000039935112, '3 CR')
3/312.bmp (0.5001270174980164, '3 CR')
4/674.bmp (0.8251786231994629, '4 nothing')
4/1004.bmp (0.999612033367157, '4 nothing')
4/790.bmp (0.5446004867553711, '4 nothing')
4/775.bmp (0.5025129914283752, '4 nothing')
4/699.bmp (0.9979773759841919, '4 nothing')
4/725.bmp (0.9998947978019714, '4 nothing')
4/1045.bmp (0.8785732388496399, '4 nothing')
4/617.bmp (0.5826220512390137, '4 nothing')
4/592.bmp (0.704978346824646, '4 nothing')
4/663.bmp (0.999870777130127, '4 nothing')
4/437.bmp (0.9999418258666992, '4 nothing')
4/110.bmp (0.7543425559997559, '4 nothing')
4/336.bmp (0.9082640409469604, '4 nothing')
4/488.bmp (0.9998048543930054, '4 nothing')
4/341.bmp (0.8759291768074036, '4 nothing')
4/902.bmp (0.9978405237197876, '4 nothing')
4/800.bmp (0.9090356826782227, '4 nothing')
4/841.bmp (0.998440146446228, '4 nothing')
4/927.bmp (0.60760498046875, '4 nothing')
4/1030.bmp (0.6694576740264893, '4 nothing')
4/968.bmp (0.7850404977798462, '4 nothing')
4/825.bmp (0.7561924457550049, '4 nothing')
4/1020.bmp (0.9921340942382812, '4 nothing')
4/994.bmp (0.997087836265564, '4 nothing')
4/273.bmp (0.999727725982666, '4 nothing')
4/565.bmp (0.5007610321044922, '4 nothing')
4/876.bmp (0.5324117541313171, '4 nothing')
4/18.bmp (0.9896553754806519, '4 nothing')
4/508.bmp (0.502112090587616, '4 nothing')
4/815.bmp (0.5300865173339844, '4 nothing')
4/137.bmp (0.8753401041030884, '4 nothing')
4/412.bmp (0.857197105884552, '4 nothing')
4/917.bmp (0.9866909980773926, '4 nothing')
4/643.bmp (0.5194690823554993, '4 nothing')
4/953.bmp (0.6620794534683228, '4 nothing')
4/246.bmp (0.9997909665107727, '4 nothing')
4/750.bmp (0.9662591814994812, '4 nothing')
4/765.bmp (0.5511035919189453, '4 nothing')
4/1056.bmp (0.8689520955085754, '4 nothing')
4/942.bmp (0.9978060722351074, '4 nothing')
4/534.bmp (0.8851463198661804, '4 nothing')
4/193.bmp (0.5916358828544617, '4 nothing')
4/80.bmp (0.6049333214759827, '4 nothing')
4/519.bmp (0.9998480677604675, '4 nothing')
4/219.bmp (0.9522930383682251, '4 nothing')
4/544.bmp (0.9982743263244629, '4 nothing')
4/392.bmp (0.9998942613601685, '4 nothing')
4/979.bmp (0.5026351809501648, '4 nothing')
4/462.bmp (0.5026445388793945, '4 nothing')
4/164.bmp (0.5641415119171143, '4 nothing')

iter_98000
2/1206.bmp (0.9999680519104004, '2 CL')
2/1249.bmp (0.999973475933075, '2 CL')
2/1309.bmp (0.9999176263809204, '2 CL')
2/202.bmp (0.999925971031189, '2 CL')
2/669.bmp (0.9999995231628418, '2 CL')
2/373.bmp (0.9999844431877136, '2 CL')
2/386.bmp (0.9999990463256836, '2 CL')
2/937.bmp (0.9999257326126099, '2 CL')
2/737.bmp (0.9999737739562988, '2 CL')
2/238.bmp (0.9995913505554199, '2 CL')
2/824.bmp (0.9999882578849792, '2 CL')
2/36.bmp (0.9999935030937195, '2 CL')
2/528.bmp (0.9999944567680359, '2 CL')
2/67.bmp (0.9999935030937195, '2 CL')
2/1143.bmp (0.9999860525131226, '2 CL')
2/1081.bmp (0.9999828338623047, '2 CL')
2/768.bmp (0.9999876022338867, '2 CL')
2/1106.bmp (0.9998931884765625, '2 CL')
2/472.bmp (0.999991774559021, '2 CL')
2/1112.bmp (0.9998507499694824, '2 CL')
2/602.bmp (0.9999990463256836, '2 CL')
2/42.bmp (0.9999933242797852, '2 CL')
2/1049.bmp (0.9999960660934448, '2 CL')
2/987.bmp (0.9999998211860657, '2 CL')
2/1018.bmp (0.9999992251396179, '2 CL')
2/1174.bmp (0.9999887347221375, '2 CL')
2/404.bmp (0.9999700784683228, '2 CL')
2/571.bmp (0.9999974370002747, '2 CL')
2/1162.bmp (0.9999887347221375, '2 CL')
2/862.bmp (0.9999666213989258, '2 CL')
2/503.bmp (0.9999987483024597, '2 CL')
2/1268.bmp (0.9999973177909851, '2 CL')
2/226.bmp (0.9999616742134094, '2 CL')
2/441.bmp (0.9999963045120239, '2 CL')
2/1237.bmp (0.9999890327453613, '2 CL')
2/171.bmp (0.9999890327453613, '2 CL')
2/701.bmp (0.9999818801879883, '2 CL')
2/534.bmp (0.9999927282333374, '2 CL')
2/638.bmp (0.9999945759773254, '2 CL')
2/893.bmp (0.9997217059135437, '2 CL')
2/651.bmp (0.9999947547912598, '2 CL')
2/103.bmp (0.9999208450317383, '2 CL')
2/269.bmp (0.9999803304672241, '2 CL')
2/799.bmp (0.9999788403511047, '2 CL')
2/956.bmp (0.9999951124191284, '2 CL')
2/134.bmp (0.9999943971633911, '2 CL')
2/924.bmp (0.9999823570251465, '2 CL')
2/337.bmp (0.9999995231628418, '2 CL')
2/306.bmp (0.9999876022338867, '2 CL')
2/831.bmp (0.9999917149543762, '2 CL')
0/790.bmp (0.49999603629112244, '0 HL')
0/66.bmp (0.5000002384185791, '0 HL')
0/1232.bmp (0.4999995827674866, '0 HL')
0/97.bmp (0.5000002384185791, '0 HL')
0/1170.bmp (0.4999987483024597, '0 HL')
0/347.bmp (0.5, '0 HL')
0/253.bmp (0.5000015497207642, '0 HL')
0/1045.bmp (0.5, '0 HL')
0/28.bmp (0.5000004768371582, '0 HL')
0/122.bmp (0.5, '0 HL')
0/846.bmp (0.4999985694885254, '2 CL')
0/160.bmp (0.5000014305114746, '0 HL')
0/946.bmp (0.4999759793281555, '0 HL')
0/446.bmp (0.5000002384185791, '0 HL')
0/128.bmp (0.5, '0 HL')
0/940.bmp (0.4999561905860901, '0 HL')
0/378.bmp (0.5, '0 HL')
0/852.bmp (0.49999895691871643, '2 CL')
0/1201.bmp (0.4999997019767761, '0 HL')
0/596.bmp (0.4999999403953552, '0 HL')
0/222.bmp (0.4999997615814209, '0 HL')
0/602.bmp (0.4999998211860657, '0 HL')
0/633.bmp (0.5, '0 HL')
0/627.bmp (0.5, '0 HL')
0/1107.bmp (0.5, '0 HL')
0/477.bmp (0.5000002384185791, '0 HL')
0/403.bmp (0.5000004768371582, '0 HL')
0/316.bmp (0.5, '0 HL')
0/1076.bmp (0.5, '0 HL')
0/435.bmp (0.5, '0 HL')
0/571.bmp (0.4999999403953552, '0 HL')
0/508.bmp (0.4999999403953552, '0 HL')
0/915.bmp (0.4999995827674866, '2 CL')
0/1013.bmp (0.5, '0 HL')
0/752.bmp (0.5, '0 HL')
0/883.bmp (0.4999995231628418, '2 CL')
0/665.bmp (0.5, '0 HL')
0/696.bmp (0.5, '0 HL')
0/727.bmp (0.5000002384185791, '0 HL')
0/1038.bmp (0.5, '0 HL')
0/1138.bmp (0.4999995231628418, '0 HL')
0/35.bmp (0.5000014305114746, '0 HL')
0/410.bmp (0.5000002384185791, '0 HL')
0/191.bmp (0.5000030994415283, '0 HL')
0/247.bmp (0.5000011324882507, '0 HL')
0/540.bmp (0.5, '0 HL')
0/285.bmp (0.5, '0 HL')
0/758.bmp (0.5, '0 HL')
0/153.bmp (0.5000267624855042, '0 HL')
0/1257.bmp (0.4999997019767761, '0 HL')
1/636.bmp (0.5, '1 HR')
1/926.bmp (0.4999927580356598, '2 CL')
1/1108.bmp (0.5000001788139343, '1 HR')
1/586.bmp (0.5, '1 HR')
1/467.bmp (0.5, '1 HR')
1/248.bmp (0.4999990463256836, '1 HR')
1/1242.bmp (0.5, '1 HR')
1/698.bmp (0.5000007748603821, '1 HR')
1/530.bmp (0.5, '1 HR')
1/142.bmp (0.499999463558197, '1 HR')
1/11.bmp (0.5, '1 HR')
1/442.bmp (0.5, '1 HR')
1/890.bmp (0.5, '1 HR')
1/167.bmp (0.49999961256980896, '1 HR')
1/920.bmp (0.49999403953552246, '1 HR')
1/223.bmp (0.49999991059303284, '1 HR')
1/1318.bmp (0.5, '1 HR')
1/55.bmp (0.4999997615814209, '1 HR')
1/847.bmp (0.5, '1 HR')
1/67.bmp (0.5, '1 HR')
1/805.bmp (0.5, '1 HR')
1/1283.bmp (0.5, '1 HR')
1/155.bmp (0.49999910593032837, '1 HR')
1/536.bmp (0.5, '1 HR')
1/748.bmp (0.5000001788139343, '1 HR')
1/380.bmp (0.4999995827674866, '1 HR')
1/686.bmp (0.5000001192092896, '1 HR')
1/623.bmp (0.5, '1 HR')
1/273.bmp (0.5, '1 HR')
1/1023.bmp (0.49999991059303284, '1 HR')
1/298.bmp (0.5, '1 HR')
1/180.bmp (0.4999972879886627, '1 HR')
1/1156.bmp (0.5000002384185791, '1 HR')
1/211.bmp (0.5000000596046448, '1 HR')
1/1236.bmp (0.5, '1 HR')
1/975.bmp (0.49999991059303284, '1 HR')
1/998.bmp (0.4999968409538269, '1 HR')
1/105.bmp (0.5, '1 HR')
1/117.bmp (0.49999991059303284, '1 HR')
1/1072.bmp (0.4999997019767761, '1 HR')
1/755.bmp (0.5000001788139343, '1 HR')
1/1138.bmp (0.49999967217445374, '1 HR')
1/80.bmp (0.5, '1 HR')
1/1085.bmp (0.49999961256980896, '1 HR')
1/872.bmp (0.5, '1 HR')
1/367.bmp (0.5, '1 HR')
1/938.bmp (0.4999973773956299, '1 HR')
1/1198.bmp (0.49999961256980896, '1 HR')
1/317.bmp (0.5, '1 HR')
1/430.bmp (0.5, '1 HR')
3/1142.bmp (0.5000004768371582, '3 CR')
3/1226.bmp (0.5000038146972656, '3 CR')
3/749.bmp (0.5000009536743164, '3 CR')
3/124.bmp (0.4999975264072418, '2 CL')
3/343.bmp (0.500049352645874, '3 CR')
3/1200.bmp (0.5000011920928955, '3 CR')
3/1064.bmp (0.5000021457672119, '3 CR')
3/374.bmp (0.5000171661376953, '3 CR')
3/468.bmp (0.500007152557373, '3 CR')
3/687.bmp (0.5000003576278687, '3 CR')
3/937.bmp (0.49999743700027466, '3 CR')
3/499.bmp (0.500005841255188, '3 CR')
3/437.bmp (0.500004768371582, '3 CR')
3/874.bmp (0.5000016689300537, '3 CR')
3/187.bmp (0.5001044273376465, '3 CR')
3/1147.bmp (0.5000011920928955, '3 CR')
3/1205.bmp (0.5000007152557373, '3 CR')
3/456.bmp (0.5000053644180298, '3 CR')
3/562.bmp (0.500002920627594, '3 CR')
3/406.bmp (0.5000032782554626, '3 CR')
3/968.bmp (0.5000016689300537, '3 CR')
3/781.bmp (0.49999961256980896, '3 CR')
3/906.bmp (0.5000087022781372, '3 CR')
3/1174.bmp (0.5000728964805603, '3 CR')
3/998.bmp (0.5000066757202148, '3 CR')
3/843.bmp (0.5000292658805847, '3 CR')
3/593.bmp (0.5000014901161194, '3 CR')
3/931.bmp (0.5000096559524536, '3 CR')
3/93.bmp (0.49835720658302307, '2 CL')
3/156.bmp (0.5000445246696472, '3 CR')
3/137.bmp (0.5000472068786621, '3 CR')
3/656.bmp (0.499999463558197, '3 CR')
3/56.bmp (0.4999998211860657, '2 CL')
3/1089.bmp (0.5000009536743164, '3 CR')
3/218.bmp (0.500176191329956, '3 CR')
3/1028.bmp (0.5000004172325134, '3 CR')
3/281.bmp (0.5000312924385071, '3 CR')
3/1159.bmp (0.5000011920928955, '3 CR')
3/724.bmp (0.5000004768371582, '3 CR')
3/1010.bmp (0.5000247955322266, '3 CR')
3/624.bmp (0.4999999403953552, '3 CR')
3/62.bmp (0.5000190138816833, '3 CR')
3/1119.bmp (0.5000064373016357, '3 CR')
3/718.bmp (0.5000013709068298, '3 CR')
3/531.bmp (0.5000000596046448, '3 CR')
3/249.bmp (0.5000436305999756, '3 CR')
3/812.bmp (0.4999895989894867, '2 CL')
3/1058.bmp (0.5000019073486328, '3 CR')
3/31.bmp (0.5000039935112, '3 CR')
3/312.bmp (0.5001274943351746, '3 CR')
4/674.bmp (0.8255928754806519, '4 nothing')
4/1004.bmp (0.9996126294136047, '4 nothing')
4/790.bmp (0.5447254180908203, '4 nothing')
4/775.bmp (0.5025211572647095, '4 nothing')
4/699.bmp (0.997979462146759, '4 nothing')
4/725.bmp (0.9998950958251953, '4 nothing')
4/1045.bmp (0.8786026835441589, '4 nothing')
4/617.bmp (0.5827577114105225, '4 nothing')
4/592.bmp (0.7050033807754517, '4 nothing')
4/663.bmp (0.9998710751533508, '4 nothing')
4/437.bmp (0.9999418258666992, '4 nothing')
4/110.bmp (0.7543470859527588, '4 nothing')
4/336.bmp (0.9084080457687378, '4 nothing')
4/488.bmp (0.9998052716255188, '4 nothing')
4/341.bmp (0.8760595321655273, '4 nothing')
4/902.bmp (0.9978460073471069, '4 nothing')
4/800.bmp (0.9090906977653503, '4 nothing')
4/841.bmp (0.9984424710273743, '4 nothing')
4/927.bmp (0.6077196598052979, '4 nothing')
4/1030.bmp (0.6694564819335938, '4 nothing')
4/968.bmp (0.7851189374923706, '4 nothing')
4/825.bmp (0.7562439441680908, '4 nothing')
4/1020.bmp (0.9921614527702332, '4 nothing')
4/994.bmp (0.9970919489860535, '4 nothing')
4/273.bmp (0.9997280240058899, '4 nothing')
4/565.bmp (0.5007641911506653, '4 nothing')
4/876.bmp (0.5324797034263611, '4 nothing')
4/18.bmp (0.9896625280380249, '4 nothing')
4/508.bmp (0.5021116733551025, '4 nothing')
4/815.bmp (0.5301439762115479, '4 nothing')
4/137.bmp (0.875714898109436, '4 nothing')
4/412.bmp (0.857535719871521, '4 nothing')
4/917.bmp (0.9867386817932129, '4 nothing')
4/643.bmp (0.5195097327232361, '4 nothing')
4/953.bmp (0.6625086069107056, '4 nothing')
4/246.bmp (0.9997913241386414, '4 nothing')
4/750.bmp (0.9662685394287109, '4 nothing')
4/765.bmp (0.551102876663208, '4 nothing')
4/1056.bmp (0.8689804077148438, '4 nothing')
4/942.bmp (0.9978079795837402, '4 nothing')
4/534.bmp (0.8852869868278503, '4 nothing')
4/193.bmp (0.5919594168663025, '4 nothing')
4/80.bmp (0.6051080822944641, '4 nothing')
4/519.bmp (0.999848484992981, '4 nothing')
4/219.bmp (0.9524613618850708, '4 nothing')
4/544.bmp (0.99827641248703, '4 nothing')
4/392.bmp (0.9998944401741028, '4 nothing')
4/979.bmp (0.5026437044143677, '4 nothing')
4/462.bmp (0.5026454925537109, '4 nothing')
4/164.bmp (0.5641820430755615, '4 nothing')

iter_99000
2/1206.bmp (0.9999680519104004, '2 CL')
2/1249.bmp (0.9999735951423645, '2 CL')
2/1309.bmp (0.9999178647994995, '2 CL')
2/202.bmp (0.9999262094497681, '2 CL')
2/669.bmp (0.9999995231628418, '2 CL')
2/373.bmp (0.9999844431877136, '2 CL')
2/386.bmp (0.9999990463256836, '2 CL')
2/937.bmp (0.9999257922172546, '2 CL')
2/737.bmp (0.9999737739562988, '2 CL')
2/238.bmp (0.999592661857605, '2 CL')
2/824.bmp (0.9999884366989136, '2 CL')
2/36.bmp (0.9999935030937195, '2 CL')
2/528.bmp (0.9999945759773254, '2 CL')
2/67.bmp (0.9999935030937195, '2 CL')
2/1143.bmp (0.9999862909317017, '2 CL')
2/1081.bmp (0.9999828338623047, '2 CL')
2/768.bmp (0.9999876022338867, '2 CL')
2/1106.bmp (0.9998935461044312, '2 CL')
2/472.bmp (0.999991774559021, '2 CL')
2/1112.bmp (0.9998513460159302, '2 CL')
2/602.bmp (0.9999990463256836, '2 CL')
2/42.bmp (0.9999933242797852, '2 CL')
2/1049.bmp (0.9999960660934448, '2 CL')
2/987.bmp (0.9999998211860657, '2 CL')
2/1018.bmp (0.9999992251396179, '2 CL')
2/1174.bmp (0.999988853931427, '2 CL')
2/404.bmp (0.9999702572822571, '2 CL')
2/571.bmp (0.9999974370002747, '2 CL')
2/1162.bmp (0.999988853931427, '2 CL')
2/862.bmp (0.9999666213989258, '2 CL')
2/503.bmp (0.9999987483024597, '2 CL')
2/1268.bmp (0.9999973177909851, '2 CL')
2/226.bmp (0.9999618530273438, '2 CL')
2/441.bmp (0.9999963045120239, '2 CL')
2/1237.bmp (0.9999890327453613, '2 CL')
2/171.bmp (0.9999890327453613, '2 CL')
2/701.bmp (0.9999818801879883, '2 CL')
2/534.bmp (0.9999927282333374, '2 CL')
2/638.bmp (0.9999945759773254, '2 CL')
2/893.bmp (0.9997224807739258, '2 CL')
2/651.bmp (0.9999947547912598, '2 CL')
2/103.bmp (0.9999210238456726, '2 CL')
2/269.bmp (0.9999803304672241, '2 CL')
2/799.bmp (0.9999790191650391, '2 CL')
2/956.bmp (0.9999951124191284, '2 CL')
2/134.bmp (0.9999944567680359, '2 CL')
2/924.bmp (0.9999825358390808, '2 CL')
2/337.bmp (0.9999995231628418, '2 CL')
2/306.bmp (0.9999877214431763, '2 CL')
2/831.bmp (0.9999917149543762, '2 CL')
0/790.bmp (0.49999603629112244, '0 HL')
0/66.bmp (0.5000002384185791, '0 HL')
0/1232.bmp (0.4999995827674866, '0 HL')
0/97.bmp (0.5000002384185791, '0 HL')
0/1170.bmp (0.4999987483024597, '0 HL')
0/347.bmp (0.5, '0 HL')
0/253.bmp (0.5000015497207642, '0 HL')
0/1045.bmp (0.5, '0 HL')
0/28.bmp (0.5000004768371582, '0 HL')
0/122.bmp (0.5, '0 HL')
0/846.bmp (0.4999985694885254, '2 CL')
0/160.bmp (0.5000014305114746, '0 HL')
0/946.bmp (0.49997586011886597, '0 HL')
0/446.bmp (0.5000002384185791, '0 HL')
0/128.bmp (0.5, '0 HL')
0/940.bmp (0.499955952167511, '0 HL')
0/378.bmp (0.5, '0 HL')
0/852.bmp (0.49999895691871643, '2 CL')
0/1201.bmp (0.4999997019767761, '0 HL')
0/596.bmp (0.4999999403953552, '0 HL')
0/222.bmp (0.4999997615814209, '0 HL')
0/602.bmp (0.4999998211860657, '0 HL')
0/633.bmp (0.5, '0 HL')
0/627.bmp (0.5, '0 HL')
0/1107.bmp (0.5, '0 HL')
0/477.bmp (0.5000002384185791, '0 HL')
0/403.bmp (0.5000004768371582, '0 HL')
0/316.bmp (0.5, '0 HL')
0/1076.bmp (0.5, '0 HL')
0/435.bmp (0.5, '0 HL')
0/571.bmp (0.4999999403953552, '0 HL')
0/508.bmp (0.4999999403953552, '0 HL')
0/915.bmp (0.4999995827674866, '2 CL')
0/1013.bmp (0.5, '0 HL')
0/752.bmp (0.5, '0 HL')
0/883.bmp (0.4999995231628418, '2 CL')
0/665.bmp (0.5, '0 HL')
0/696.bmp (0.5, '0 HL')
0/727.bmp (0.5000002384185791, '0 HL')
0/1038.bmp (0.5, '0 HL')
0/1138.bmp (0.4999995231628418, '0 HL')
0/35.bmp (0.5000014305114746, '0 HL')
0/410.bmp (0.5000002384185791, '0 HL')
0/191.bmp (0.5000030994415283, '0 HL')
0/247.bmp (0.5000011324882507, '0 HL')
0/540.bmp (0.5, '0 HL')
0/285.bmp (0.5, '0 HL')
0/758.bmp (0.5, '0 HL')
0/153.bmp (0.500026524066925, '0 HL')
0/1257.bmp (0.4999997019767761, '0 HL')
1/636.bmp (0.5, '1 HR')
1/926.bmp (0.4999927580356598, '2 CL')
1/1108.bmp (0.5000001788139343, '1 HR')
1/586.bmp (0.5, '1 HR')
1/467.bmp (0.5, '1 HR')
1/248.bmp (0.4999990463256836, '1 HR')
1/1242.bmp (0.5, '1 HR')
1/698.bmp (0.5000007748603821, '1 HR')
1/530.bmp (0.5, '1 HR')
